Id,firstName,lastName,salary,managerId
88554,Emp88554,L524,78948,57
88555,Emp88555,L381,67301,77
88556,Emp88556,L559,68818,30
88557,Emp88557,L945,70049,30
88558,Emp88558,L133,81527,67
88559,Emp88559,L226,30250,54
88560,Emp88560,L915,51166,38
88561,Emp88561,L743,37793,15
88562,Emp88562,L765,39270,45
88563,Emp88563,L725,90663,27
88564,Emp88564,L424,87273,89
88565,Emp88565,L699,54847,45
88566,Emp88566,L105,77418,75
88567,Emp88567,L906,35237,27
88568,Emp88568,L862,88873,18
88569,Emp88569,L622,77054,53
88570,Emp88570,L644,98446,48
88571,Emp88571,L906,49367,55
88572,Emp88572,L737,47241,18
88573,Emp88573,L379,91351,75
88574,Emp88574,L511,54269,73
88575,Emp88575,L407,35021,80
88576,Emp88576,L777,77643,24
88577,Emp88577,L171,30640,12
88578,Emp88578,L882,43791,45
88579,Emp88579,L536,54372,76
88580,Emp88580,L765,48695,21
88581,Emp88581,L935,92224,38
88582,Emp88582,L16,73858,92
88583,Emp88583,L263,95973,6
88584,Emp88584,L973,72013,45
88585,Emp88585,L723,58380,93
88586,Emp88586,L445,62535,44
88587,Emp88587,L447,80210,22
88588,Emp88588,L884,30603,70
88589,Emp88589,L346,61384,89
88590,Emp88590,L228,56958,44
88591,Emp88591,L381,53660,23
88592,Emp88592,L553,82118,73
88593,Emp88593,L781,52440,43
88594,Emp88594,L473,45779,93
88595,Emp88595,L420,99354,26
88596,Emp88596,L865,62600,40
88597,Emp88597,L13,38873,13
88598,Emp88598,L132,39564,19
88599,Emp88599,L179,32961,33
88600,Emp88600,L671,89077,97
88601,Emp88601,L981,30749,66
88602,Emp88602,L86,43130,40
88603,Emp88603,L648,52231,3
88604,Emp88604,L445,72266,61
88605,Emp88605,L945,78915,45
88606,Emp88606,L195,52413,62
88607,Emp88607,L309,41707,56
88608,Emp88608,L19,99769,1
88609,Emp88609,L892,94637,63
88610,Emp88610,L34,67967,69
88611,Emp88611,L808,90641,29
88612,Emp88612,L440,85857,80
88613,Emp88613,L650,92554,12
88614,Emp88614,L740,35009,89
88615,Emp88615,L765,71184,46
88616,Emp88616,L975,60936,99
88617,Emp88617,L489,41871,55
88618,Emp88618,L400,35434,54
88619,Emp88619,L712,62896,27
88620,Emp88620,L614,84485,8
88621,Emp88621,L299,74917,21
88622,Emp88622,L544,38724,86
88623,Emp88623,L482,86229,22
88624,Emp88624,L485,54436,65
88625,Emp88625,L217,37782,72
88626,Emp88626,L476,40279,69
88627,Emp88627,L36,52084,51
88628,Emp88628,L367,90679,59
88629,Emp88629,L298,98973,100
88630,Emp88630,L565,83653,36
88631,Emp88631,L337,46907,62
88632,Emp88632,L633,84444,7
88633,Emp88633,L249,58402,13
88634,Emp88634,L52,83171,70
88635,Emp88635,L977,31627,94
88636,Emp88636,L453,59211,75
88637,Emp88637,L101,73824,5
88638,Emp88638,L272,77093,18
88639,Emp88639,L969,96936,96
88640,Emp88640,L672,46561,45
88641,Emp88641,L789,31231,64
88642,Emp88642,L862,68224,97
88643,Emp88643,L789,98011,36
88644,Emp88644,L294,74043,89
88645,Emp88645,L339,99954,55
88646,Emp88646,L972,44324,38
88647,Emp88647,L44,51941,43
88648,Emp88648,L576,81558,9
88649,Emp88649,L815,98030,100
88650,Emp88650,L828,49681,71
88651,Emp88651,L279,55655,87
88652,Emp88652,L73,92252,64
88653,Emp88653,L469,66801,62
88654,Emp88654,L100,96223,70
88655,Emp88655,L123,80487,19
88656,Emp88656,L928,45564,99
88657,Emp88657,L592,53507,39
88658,Emp88658,L200,88513,89
88659,Emp88659,L380,54747,4
88660,Emp88660,L192,71696,32
88661,Emp88661,L347,99138,4
88662,Emp88662,L865,51674,73
88663,Emp88663,L224,83785,55
88664,Emp88664,L310,31257,42
88665,Emp88665,L773,44468,75
88666,Emp88666,L912,77073,91
88667,Emp88667,L472,30030,64
88668,Emp88668,L840,91836,52
88669,Emp88669,L729,72614,43
88670,Emp88670,L25,75071,101
88671,Emp88671,L32,38568,32
88672,Emp88672,L421,67709,48
88673,Emp88673,L713,92702,50
88674,Emp88674,L648,61621,79
88675,Emp88675,L61,30379,23
88676,Emp88676,L686,73183,70
88677,Emp88677,L924,58780,13
88678,Emp88678,L740,99897,49
88679,Emp88679,L811,30981,77
88680,Emp88680,L870,55400,100
88681,Emp88681,L518,41580,14
88682,Emp88682,L434,79058,68
88683,Emp88683,L333,89963,85
88684,Emp88684,L71,67724,22
88685,Emp88685,L814,72152,90
88686,Emp88686,L424,75647,33
88687,Emp88687,L736,59903,15
88688,Emp88688,L724,94902,11
88689,Emp88689,L383,37190,53
88690,Emp88690,L589,96164,20
88691,Emp88691,L488,73626,43
88692,Emp88692,L917,77829,47
88693,Emp88693,L406,54632,47
88694,Emp88694,L894,71317,47
88695,Emp88695,L245,93082,14
88696,Emp88696,L956,75057,19
88697,Emp88697,L200,47655,83
88698,Emp88698,L881,66281,10
88699,Emp88699,L660,84915,8
88700,Emp88700,L690,74348,7
88701,Emp88701,L563,68282,30
88702,Emp88702,L316,93871,47
88703,Emp88703,L763,75297,25
88704,Emp88704,L112,91997,87
88705,Emp88705,L936,87397,75
88706,Emp88706,L866,75921,5
88707,Emp88707,L878,36512,64
88708,Emp88708,L148,61720,18
88709,Emp88709,L264,57152,20
88710,Emp88710,L653,72751,87
88711,Emp88711,L245,39689,45
88712,Emp88712,L180,38946,34
88713,Emp88713,L269,96785,51
88714,Emp88714,L74,44778,30
88715,Emp88715,L95,69088,58
88716,Emp88716,L257,97203,40
88717,Emp88717,L930,50993,46
88718,Emp88718,L351,37685,24
88719,Emp88719,L963,52469,1
88720,Emp88720,L147,88796,79
88721,Emp88721,L773,55985,94
88722,Emp88722,L585,58283,88
88723,Emp88723,L916,38454,59
88724,Emp88724,L356,70162,46
88725,Emp88725,L387,34277,48
88726,Emp88726,L342,69932,53
88727,Emp88727,L272,81626,16
88728,Emp88728,L60,41235,85
88729,Emp88729,L351,97574,79
88730,Emp88730,L584,41771,70
88731,Emp88731,L109,59378,52
88732,Emp88732,L333,72961,99
88733,Emp88733,L47,53552,47
88734,Emp88734,L732,86194,93
88735,Emp88735,L209,51123,7
88736,Emp88736,L439,67019,21
88737,Emp88737,L411,65549,90
88738,Emp88738,L54,68660,7
88739,Emp88739,L862,40750,66
88740,Emp88740,L575,64044,37
88741,Emp88741,L888,81534,55
88742,Emp88742,L378,98238,68
88743,Emp88743,L111,70625,91
88744,Emp88744,L867,43065,74
88745,Emp88745,L522,47759,90
88746,Emp88746,L354,76603,75
88747,Emp88747,L686,53427,15
88748,Emp88748,L890,86216,70
88749,Emp88749,L77,87078,83
88750,Emp88750,L455,42664,51
88751,Emp88751,L879,63184,77
88752,Emp88752,L766,60030,40
88753,Emp88753,L880,61316,6
88754,Emp88754,L580,70206,9
88755,Emp88755,L803,66372,8
88756,Emp88756,L924,39919,39
88757,Emp88757,L192,80668,41
88758,Emp88758,L689,78167,50
88759,Emp88759,L84,85830,64
88760,Emp88760,L6,94563,37
88761,Emp88761,L978,31007,39
88762,Emp88762,L315,59417,77
88763,Emp88763,L230,43174,46
88764,Emp88764,L798,42326,32
88765,Emp88765,L423,35546,90
88766,Emp88766,L201,51523,71
88767,Emp88767,L992,98928,37
88768,Emp88768,L584,84878,38
88769,Emp88769,L938,65318,68
88770,Emp88770,L576,41962,39
88771,Emp88771,L494,62142,62
88772,Emp88772,L311,65240,81
88773,Emp88773,L463,98401,56
88774,Emp88774,L261,75505,45
88775,Emp88775,L259,70974,10
88776,Emp88776,L533,44930,22
88777,Emp88777,L35,38649,38
88778,Emp88778,L557,70162,3
88779,Emp88779,L38,83048,81
88780,Emp88780,L979,94656,29
88781,Emp88781,L702,73121,99
88782,Emp88782,L783,35309,44
88783,Emp88783,L3,94967,67
88784,Emp88784,L936,40153,51
88785,Emp88785,L715,70745,4
88786,Emp88786,L3,60479,88
88787,Emp88787,L929,45108,12
88788,Emp88788,L108,42965,42
88789,Emp88789,L727,34161,88
88790,Emp88790,L139,36300,40
88791,Emp88791,L990,37947,87
88792,Emp88792,L679,34797,19
88793,Emp88793,L528,49698,60
88794,Emp88794,L818,53433,96
88795,Emp88795,L513,85929,8
88796,Emp88796,L981,44037,53
88797,Emp88797,L372,72298,63
88798,Emp88798,L632,65095,75
88799,Emp88799,L101,97259,29
88800,Emp88800,L498,37760,100
88801,Emp88801,L970,56885,26
88802,Emp88802,L195,85032,40
88803,Emp88803,L367,88708,89
88804,Emp88804,L577,52085,82
88805,Emp88805,L109,36961,71
88806,Emp88806,L250,54292,9
88807,Emp88807,L714,87703,21
88808,Emp88808,L19,37774,68
88809,Emp88809,L129,79361,49
88810,Emp88810,L606,44220,77
88811,Emp88811,L801,98876,5
88812,Emp88812,L805,34859,89
88813,Emp88813,L337,30327,88
88814,Emp88814,L264,68936,66
88815,Emp88815,L394,40483,90
88816,Emp88816,L703,94437,10
88817,Emp88817,L181,42183,33
88818,Emp88818,L103,83605,61
88819,Emp88819,L847,75986,51
88820,Emp88820,L300,84895,6
88821,Emp88821,L76,96306,19
88822,Emp88822,L230,78473,54
88823,Emp88823,L269,42509,94
88824,Emp88824,L937,53626,8
88825,Emp88825,L181,92912,17
88826,Emp88826,L341,97769,81
88827,Emp88827,L145,34259,8
88828,Emp88828,L912,60997,35
88829,Emp88829,L36,84735,12
88830,Emp88830,L418,92865,49
88831,Emp88831,L146,56981,80
88832,Emp88832,L402,62832,48
88833,Emp88833,L419,92587,79
88834,Emp88834,L260,63301,53
88835,Emp88835,L217,38727,57
88836,Emp88836,L535,36820,8
88837,Emp88837,L222,82284,26
88838,Emp88838,L473,42127,42
88839,Emp88839,L469,30894,12
88840,Emp88840,L48,47554,54
88841,Emp88841,L939,50226,55
88842,Emp88842,L895,95746,18
88843,Emp88843,L533,44466,44
88844,Emp88844,L224,66761,69
88845,Emp88845,L747,93435,36
88846,Emp88846,L372,39824,24
88847,Emp88847,L254,93161,43
88848,Emp88848,L421,91256,95
88849,Emp88849,L984,78599,47
88850,Emp88850,L870,47570,58
88851,Emp88851,L222,32126,21
88852,Emp88852,L318,69560,32
88853,Emp88853,L697,74141,75
88854,Emp88854,L276,57835,18
88855,Emp88855,L188,87128,30
88856,Emp88856,L343,93228,59
88857,Emp88857,L204,62845,6
88858,Emp88858,L10,97860,87
88859,Emp88859,L88,79261,53
88860,Emp88860,L478,50003,15
88861,Emp88861,L54,51128,45
88862,Emp88862,L319,78476,37
88863,Emp88863,L658,84956,68
88864,Emp88864,L927,68378,60
88865,Emp88865,L975,51964,72
88866,Emp88866,L75,38355,37
88867,Emp88867,L685,87819,90
88868,Emp88868,L712,80048,39
88869,Emp88869,L131,81330,82
88870,Emp88870,L114,31558,2
88871,Emp88871,L107,33653,96
88872,Emp88872,L65,45688,85
88873,Emp88873,L449,93036,65
88874,Emp88874,L928,99941,2
88875,Emp88875,L467,85384,80
88876,Emp88876,L367,90821,87
88877,Emp88877,L72,56305,82
88878,Emp88878,L29,49505,28
88879,Emp88879,L201,77198,61
88880,Emp88880,L682,63421,3
88881,Emp88881,L393,40919,71
88882,Emp88882,L700,69288,81
88883,Emp88883,L692,73907,24
88884,Emp88884,L43,39949,72
88885,Emp88885,L318,65504,85
88886,Emp88886,L467,36149,65
88887,Emp88887,L797,55999,31
88888,Emp88888,L224,80414,66
88889,Emp88889,L684,97707,2
88890,Emp88890,L304,40735,35
88891,Emp88891,L191,90484,7
88892,Emp88892,L71,65318,65
88893,Emp88893,L506,97759,75
88894,Emp88894,L686,69923,51
88895,Emp88895,L206,92891,25
88896,Emp88896,L446,67616,66
88897,Emp88897,L347,55518,37
88898,Emp88898,L971,86636,64
88899,Emp88899,L262,88684,97
88900,Emp88900,L378,53103,34
88901,Emp88901,L365,44937,4
88902,Emp88902,L967,32276,90
88903,Emp88903,L306,62885,9
88904,Emp88904,L61,74390,31
88905,Emp88905,L619,34490,54
88906,Emp88906,L331,73803,65
88907,Emp88907,L646,51054,58
88908,Emp88908,L547,55038,51
88909,Emp88909,L241,59873,20
88910,Emp88910,L237,52305,41
88911,Emp88911,L981,50246,47
88912,Emp88912,L800,49891,70
88913,Emp88913,L179,91527,87
88914,Emp88914,L423,95826,98
88915,Emp88915,L349,84825,44
88916,Emp88916,L685,53044,26
88917,Emp88917,L592,50426,51
88918,Emp88918,L824,56948,40
88919,Emp88919,L589,41335,48
88920,Emp88920,L953,58500,99
88921,Emp88921,L114,77951,79
88922,Emp88922,L559,51798,98
88923,Emp88923,L373,73753,41
88924,Emp88924,L53,74827,20
88925,Emp88925,L303,76923,13
88926,Emp88926,L861,62553,75
88927,Emp88927,L689,98587,82
88928,Emp88928,L364,84800,18
88929,Emp88929,L420,54559,42
88930,Emp88930,L31,34680,64
88931,Emp88931,L339,89399,42
88932,Emp88932,L920,91603,86
88933,Emp88933,L95,30906,21
88934,Emp88934,L743,37699,58
88935,Emp88935,L877,49704,47
88936,Emp88936,L786,68197,44
88937,Emp88937,L995,70194,56
88938,Emp88938,L457,75389,98
88939,Emp88939,L18,96328,86
88940,Emp88940,L681,55089,15
88941,Emp88941,L883,88149,70
88942,Emp88942,L129,56099,96
88943,Emp88943,L798,55516,52
88944,Emp88944,L723,95973,31
88945,Emp88945,L406,88801,96
88946,Emp88946,L458,55656,64
88947,Emp88947,L298,66023,35
88948,Emp88948,L604,70783,59
88949,Emp88949,L118,44448,71
88950,Emp88950,L416,34227,99
88951,Emp88951,L98,81124,89
88952,Emp88952,L323,48631,6
88953,Emp88953,L907,37350,88
88954,Emp88954,L879,48831,83
88955,Emp88955,L64,47632,98
88956,Emp88956,L994,80640,22
88957,Emp88957,L300,31174,84
88958,Emp88958,L507,62707,12
88959,Emp88959,L461,45292,92
88960,Emp88960,L171,44268,95
88961,Emp88961,L987,63621,8
88962,Emp88962,L651,78466,100
88963,Emp88963,L262,32045,48
88964,Emp88964,L566,80277,27
88965,Emp88965,L237,32426,25
88966,Emp88966,L228,66953,25
88967,Emp88967,L724,74799,6
88968,Emp88968,L555,66058,11
88969,Emp88969,L212,62366,14
88970,Emp88970,L894,92981,52
88971,Emp88971,L379,44211,20
88972,Emp88972,L60,77437,43
88973,Emp88973,L706,96167,100
88974,Emp88974,L771,65441,71
88975,Emp88975,L222,83001,66
88976,Emp88976,L377,71853,25
88977,Emp88977,L66,63718,33
88978,Emp88978,L450,37746,11
88979,Emp88979,L877,63419,20
88980,Emp88980,L135,66671,80
88981,Emp88981,L241,54952,17
88982,Emp88982,L824,56493,11
88983,Emp88983,L985,93965,25
88984,Emp88984,L903,80358,5
88985,Emp88985,L761,49244,46
88986,Emp88986,L789,67790,82
88987,Emp88987,L328,93999,68
88988,Emp88988,L934,37925,26
88989,Emp88989,L833,99165,63
88990,Emp88990,L464,45996,79
88991,Emp88991,L411,83267,82
88992,Emp88992,L883,53535,90
88993,Emp88993,L660,42313,86
88994,Emp88994,L55,83589,32
88995,Emp88995,L297,43952,51
88996,Emp88996,L327,38348,16
88997,Emp88997,L694,56129,29
88998,Emp88998,L383,33817,58
88999,Emp88999,L851,44111,37
89000,Emp89000,L646,85806,53
89001,Emp89001,L568,32237,7
89002,Emp89002,L122,45526,60
89003,Emp89003,L920,48165,97
89004,Emp89004,L453,50159,2
89005,Emp89005,L777,88647,16
89006,Emp89006,L86,76828,13
89007,Emp89007,L724,37844,13
89008,Emp89008,L974,56443,101
89009,Emp89009,L359,46708,43
89010,Emp89010,L492,41692,63
89011,Emp89011,L140,55903,91
89012,Emp89012,L273,33935,22
89013,Emp89013,L37,91734,45
89014,Emp89014,L956,48331,51
89015,Emp89015,L419,44205,98
89016,Emp89016,L193,42150,7
89017,Emp89017,L411,89128,80
89018,Emp89018,L378,72453,12
89019,Emp89019,L805,51536,87
89020,Emp89020,L164,34490,78
89021,Emp89021,L232,60639,98
89022,Emp89022,L780,87951,31
89023,Emp89023,L68,60481,17
89024,Emp89024,L477,88121,68
89025,Emp89025,L102,80759,66
89026,Emp89026,L100,42888,65
89027,Emp89027,L96,73719,8
89028,Emp89028,L996,87806,85
89029,Emp89029,L575,57192,35
89030,Emp89030,L231,33904,10
89031,Emp89031,L130,42504,4
89032,Emp89032,L720,42704,63
89033,Emp89033,L407,37694,87
89034,Emp89034,L296,82935,85
89035,Emp89035,L157,49710,42
89036,Emp89036,L331,39150,91
89037,Emp89037,L624,78671,55
89038,Emp89038,L219,95685,93
89039,Emp89039,L490,41472,17
89040,Emp89040,L550,52021,86
89041,Emp89041,L69,37392,35
89042,Emp89042,L180,93093,3
89043,Emp89043,L372,86209,20
89044,Emp89044,L821,70576,14
89045,Emp89045,L962,75790,69
89046,Emp89046,L610,85358,82
89047,Emp89047,L444,98297,96
89048,Emp89048,L431,40905,11
89049,Emp89049,L933,35583,87
89050,Emp89050,L639,77256,38
89051,Emp89051,L956,44247,48
89052,Emp89052,L218,39495,83
89053,Emp89053,L545,97480,64
89054,Emp89054,L868,35334,70
89055,Emp89055,L688,50764,2
89056,Emp89056,L310,36582,43
89057,Emp89057,L826,43327,83
89058,Emp89058,L269,74106,78
89059,Emp89059,L22,78442,33
89060,Emp89060,L12,91997,26
89061,Emp89061,L626,86875,46
89062,Emp89062,L353,43153,2
89063,Emp89063,L654,98570,45
89064,Emp89064,L394,44868,90
89065,Emp89065,L148,45989,66
89066,Emp89066,L66,68525,47
89067,Emp89067,L735,92134,61
89068,Emp89068,L560,95370,33
89069,Emp89069,L974,89817,57
89070,Emp89070,L339,31759,77
89071,Emp89071,L564,55209,89
89072,Emp89072,L274,35044,94
89073,Emp89073,L6,61003,53
89074,Emp89074,L411,36078,47
89075,Emp89075,L95,45865,27
89076,Emp89076,L869,76564,71
89077,Emp89077,L740,58490,91
89078,Emp89078,L666,90155,39
89079,Emp89079,L523,86953,2
89080,Emp89080,L735,39270,15
89081,Emp89081,L119,72684,48
89082,Emp89082,L944,65591,41
89083,Emp89083,L445,53194,50
89084,Emp89084,L904,61308,54
89085,Emp89085,L438,45044,100
89086,Emp89086,L355,91667,38
89087,Emp89087,L584,81734,9
89088,Emp89088,L714,59066,73
89089,Emp89089,L362,52479,5
89090,Emp89090,L257,87329,52
89091,Emp89091,L899,49383,18
89092,Emp89092,L576,78080,63
89093,Emp89093,L448,56242,56
89094,Emp89094,L902,41843,35
89095,Emp89095,L981,45583,53
89096,Emp89096,L826,35295,10
89097,Emp89097,L419,50292,46
89098,Emp89098,L384,36355,26
89099,Emp89099,L532,54795,47
89100,Emp89100,L355,80184,35
89101,Emp89101,L789,96233,76
89102,Emp89102,L647,61266,9
89103,Emp89103,L312,83639,13
89104,Emp89104,L218,96909,12
89105,Emp89105,L842,87195,65
89106,Emp89106,L138,46000,52
89107,Emp89107,L920,71666,37
89108,Emp89108,L208,54973,98
89109,Emp89109,L683,97421,80
89110,Emp89110,L49,43788,7
89111,Emp89111,L286,91682,61
89112,Emp89112,L236,47388,81
89113,Emp89113,L752,46972,22
89114,Emp89114,L473,97189,52
89115,Emp89115,L943,97164,51
89116,Emp89116,L509,76992,24
89117,Emp89117,L952,56093,64
89118,Emp89118,L378,43152,68
89119,Emp89119,L726,30826,24
89120,Emp89120,L986,85330,100
89121,Emp89121,L592,38098,22
89122,Emp89122,L989,60287,56
89123,Emp89123,L343,93144,65
89124,Emp89124,L458,30469,33
89125,Emp89125,L507,46572,34
89126,Emp89126,L84,70313,17
89127,Emp89127,L842,47794,46
89128,Emp89128,L772,42508,89
89129,Emp89129,L703,31789,29
89130,Emp89130,L350,67539,34
89131,Emp89131,L290,57294,3
89132,Emp89132,L851,65672,27
89133,Emp89133,L347,93456,26
89134,Emp89134,L763,38667,54
89135,Emp89135,L351,45385,99
89136,Emp89136,L279,40185,85
89137,Emp89137,L371,35968,98
89138,Emp89138,L149,50044,77
89139,Emp89139,L941,45926,87
89140,Emp89140,L318,52970,66
89141,Emp89141,L178,58829,87
89142,Emp89142,L836,89618,22
89143,Emp89143,L693,66657,47
89144,Emp89144,L339,83674,33
89145,Emp89145,L629,67560,16
89146,Emp89146,L358,98754,41
89147,Emp89147,L822,79612,90
89148,Emp89148,L355,86941,87
89149,Emp89149,L608,85300,34
89150,Emp89150,L664,64978,46
89151,Emp89151,L962,40839,59
89152,Emp89152,L886,63029,39
89153,Emp89153,L152,39006,28
89154,Emp89154,L153,59373,45
89155,Emp89155,L677,85370,92
89156,Emp89156,L614,39953,10
89157,Emp89157,L284,83882,34
89158,Emp89158,L760,69351,89
89159,Emp89159,L561,60395,32
89160,Emp89160,L38,43440,64
89161,Emp89161,L174,62590,65
89162,Emp89162,L949,85868,25
89163,Emp89163,L598,49908,78
89164,Emp89164,L675,75075,61
89165,Emp89165,L810,91234,4
89166,Emp89166,L559,89933,13
89167,Emp89167,L366,56147,78
89168,Emp89168,L534,78483,10
89169,Emp89169,L988,62340,10
89170,Emp89170,L148,98250,64
89171,Emp89171,L894,77125,30
89172,Emp89172,L915,99739,96
89173,Emp89173,L410,67775,48
89174,Emp89174,L270,58973,30
89175,Emp89175,L588,39290,12
89176,Emp89176,L796,40003,88
89177,Emp89177,L518,62388,14
89178,Emp89178,L45,49501,47
89179,Emp89179,L661,58932,30
89180,Emp89180,L14,70755,46
89181,Emp89181,L134,56370,5
89182,Emp89182,L881,85045,62
89183,Emp89183,L567,60298,80
89184,Emp89184,L542,69256,68
89185,Emp89185,L634,64561,59
89186,Emp89186,L816,65338,59
89187,Emp89187,L285,62306,64
89188,Emp89188,L418,93033,81
89189,Emp89189,L98,93298,85
89190,Emp89190,L234,81598,10
89191,Emp89191,L725,67331,63
89192,Emp89192,L977,94980,26
89193,Emp89193,L418,98632,69
89194,Emp89194,L984,40504,31
89195,Emp89195,L329,39746,6
89196,Emp89196,L153,96193,28
89197,Emp89197,L729,89710,7
89198,Emp89198,L184,49561,54
89199,Emp89199,L436,96467,2
89200,Emp89200,L184,95794,101
89201,Emp89201,L392,96397,63
89202,Emp89202,L740,80671,93
89203,Emp89203,L138,66086,90
89204,Emp89204,L437,67479,17
89205,Emp89205,L49,63026,11
89206,Emp89206,L465,99908,42
89207,Emp89207,L598,43781,96
89208,Emp89208,L557,36567,58
89209,Emp89209,L720,60740,96
89210,Emp89210,L732,79832,34
89211,Emp89211,L91,84473,64
89212,Emp89212,L713,32805,74
89213,Emp89213,L591,85137,95
89214,Emp89214,L240,65104,89
89215,Emp89215,L354,71191,94
89216,Emp89216,L871,83858,25
89217,Emp89217,L808,62881,36
89218,Emp89218,L519,35131,98
89219,Emp89219,L34,42842,25
89220,Emp89220,L7,67716,4
89221,Emp89221,L795,38369,57
89222,Emp89222,L537,89225,66
89223,Emp89223,L911,71234,92
89224,Emp89224,L763,81509,35
89225,Emp89225,L275,58105,59
89226,Emp89226,L239,96623,8
89227,Emp89227,L890,95583,66
89228,Emp89228,L643,47338,73
89229,Emp89229,L339,31702,8
89230,Emp89230,L887,75277,72
89231,Emp89231,L872,90291,70
89232,Emp89232,L735,75340,72
89233,Emp89233,L399,57661,24
89234,Emp89234,L372,77883,30
89235,Emp89235,L35,93937,67
89236,Emp89236,L134,91585,26
89237,Emp89237,L365,34827,87
89238,Emp89238,L367,76626,21
89239,Emp89239,L549,34212,15
89240,Emp89240,L238,92028,59
89241,Emp89241,L580,78379,59
89242,Emp89242,L203,86655,38
89243,Emp89243,L540,77377,89
89244,Emp89244,L542,33287,20
89245,Emp89245,L290,81945,45
89246,Emp89246,L312,99114,5
89247,Emp89247,L17,56200,45
89248,Emp89248,L608,56347,50
89249,Emp89249,L17,59529,91
89250,Emp89250,L684,39867,84
89251,Emp89251,L89,82498,83
89252,Emp89252,L291,37558,97
89253,Emp89253,L484,48476,38
89254,Emp89254,L170,34847,87
89255,Emp89255,L459,90649,82
89256,Emp89256,L508,64644,45
89257,Emp89257,L735,94808,15
89258,Emp89258,L128,70055,69
89259,Emp89259,L963,46660,93
89260,Emp89260,L963,48088,98
89261,Emp89261,L951,36941,96
89262,Emp89262,L738,75906,1
89263,Emp89263,L973,49705,40
89264,Emp89264,L755,99333,67
89265,Emp89265,L178,52043,30
89266,Emp89266,L950,69349,36
89267,Emp89267,L628,83212,79
89268,Emp89268,L179,52753,97
89269,Emp89269,L194,95194,66
89270,Emp89270,L624,47441,17
89271,Emp89271,L651,68793,87
89272,Emp89272,L779,44192,58
89273,Emp89273,L597,78557,25
89274,Emp89274,L37,91303,20
89275,Emp89275,L693,91285,94
89276,Emp89276,L916,90496,36
89277,Emp89277,L353,80688,77
89278,Emp89278,L269,72384,55
89279,Emp89279,L788,38550,100
89280,Emp89280,L24,72506,61
89281,Emp89281,L763,50052,16
89282,Emp89282,L280,92258,36
89283,Emp89283,L359,92384,88
89284,Emp89284,L232,54077,61
89285,Emp89285,L660,44914,4
89286,Emp89286,L814,88471,64
89287,Emp89287,L250,43417,8
89288,Emp89288,L748,84813,55
89289,Emp89289,L174,86775,57
89290,Emp89290,L755,70652,30
89291,Emp89291,L419,97381,94
89292,Emp89292,L401,54694,51
89293,Emp89293,L997,78551,42
89294,Emp89294,L356,67463,25
89295,Emp89295,L876,86144,47
89296,Emp89296,L813,96701,22
89297,Emp89297,L297,78251,9
89298,Emp89298,L207,73900,13
89299,Emp89299,L913,99179,80
89300,Emp89300,L976,90918,76
89301,Emp89301,L335,82856,16
89302,Emp89302,L209,61638,71
89303,Emp89303,L251,40889,17
89304,Emp89304,L51,82761,34
89305,Emp89305,L242,87495,53
89306,Emp89306,L208,79989,63
89307,Emp89307,L473,90780,16
89308,Emp89308,L693,94946,90
89309,Emp89309,L5,59118,57
89310,Emp89310,L29,79906,96
89311,Emp89311,L452,76543,40
89312,Emp89312,L617,78186,93
89313,Emp89313,L869,34702,101
89314,Emp89314,L989,72718,26
89315,Emp89315,L659,51087,94
89316,Emp89316,L947,32260,90
89317,Emp89317,L247,65247,47
89318,Emp89318,L160,77705,59
89319,Emp89319,L665,30199,53
89320,Emp89320,L524,60519,11
89321,Emp89321,L669,60731,50
89322,Emp89322,L283,91396,14
89323,Emp89323,L607,55709,42
89324,Emp89324,L790,93667,7
89325,Emp89325,L216,95091,101
89326,Emp89326,L460,40550,60
89327,Emp89327,L58,83426,54
89328,Emp89328,L875,32651,51
89329,Emp89329,L40,40666,37
89330,Emp89330,L739,69579,49
89331,Emp89331,L729,97748,71
89332,Emp89332,L353,41912,8
89333,Emp89333,L272,69810,97
89334,Emp89334,L330,50089,62
89335,Emp89335,L332,60808,75
89336,Emp89336,L148,53002,66
89337,Emp89337,L814,50874,75
89338,Emp89338,L647,87554,54
89339,Emp89339,L633,45678,16
89340,Emp89340,L860,39117,82
89341,Emp89341,L549,94934,88
89342,Emp89342,L146,55267,21
89343,Emp89343,L121,90492,8
89344,Emp89344,L473,34958,75
89345,Emp89345,L731,70935,66
89346,Emp89346,L118,67247,100
89347,Emp89347,L436,70104,35
89348,Emp89348,L195,59395,52
89349,Emp89349,L100,69092,24
89350,Emp89350,L594,82041,28
89351,Emp89351,L192,54850,79
89352,Emp89352,L790,92913,22
89353,Emp89353,L661,45520,61
89354,Emp89354,L187,48705,31
89355,Emp89355,L184,37243,100
89356,Emp89356,L600,40003,56
89357,Emp89357,L473,40856,70
89358,Emp89358,L350,80972,34
89359,Emp89359,L981,87857,95
89360,Emp89360,L620,45804,67
89361,Emp89361,L298,30714,59
89362,Emp89362,L552,78012,82
89363,Emp89363,L276,96428,22
89364,Emp89364,L746,78706,17
89365,Emp89365,L135,51101,35
89366,Emp89366,L859,68724,69
89367,Emp89367,L284,65190,71
89368,Emp89368,L770,30892,71
89369,Emp89369,L223,47383,48
89370,Emp89370,L841,97664,89
89371,Emp89371,L889,78623,85
89372,Emp89372,L541,68617,12
89373,Emp89373,L964,76958,63
89374,Emp89374,L769,82030,87
89375,Emp89375,L152,79094,12
